DateTime,DateTime_sum,frame_nr,time_sum_ar,Timestamp,StepCount,last_step_time_ar,RightFootGround,LeftFootGround,step_length_sum_ar,hip_pos_list x,      y  ,      z  ,step_hip_list,LegLength,StepLength,StepLengthRatio,StrideWidth,StrideWidthRatio,StrideLengthRight,StrideLengthRightRatio,StrideTimeRight,StrideLengthLeft,StrideLengthLeftRatio,StrideTimeLeft,Velocity,VelocityRatio,Acceleration,AccelerationRatio,HeadRotationX,HeadRotationY,HeadRotationZ,HeadRotationW
27.11.2023 11:11:33 :593,11751,3017,11.611040,100.566700,13,-1,0,1,-1,(0.310714, 0.000000, -4.978135),-1,0.884548,0.550511,0.622365,0.123402,0.139508,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.261828,1.426523,16.188160,18.301060,-0.167218,0.009241,-0.985639,0.021647
27.11.2023 11:11:33 :597,11755,3018,11.614810,100.600000,13,-1,0,1,-1,(0.311050, 0.000000, -4.975723),-1,0.884548,0.550402,0.622241,0.123274,0.139364,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.645258,0.729477,163.407900,184.736100,-0.167628,0.009211,-0.985565,0.021888
27.11.2023 11:11:33 :599,11757,3019,11.617440,100.633300,13,-1,0,1,-1,(0.311544, 0.000000, -4.972158),-1,0.884548,0.550228,0.622044,0.123092,0.139158,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.366142,1.544452,273.653300,309.370800,-0.168231,0.009167,-0.985454,0.022242
27.11.2023 11:11:33 :604,11762,3020,11.621250,100.666700,13,-1,0,1,-1,(0.311887, 0.000000, -4.969661),-1,0.884548,0.550098,0.621897,0.122969,0.139019,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.662958,0.749488,184.941400,209.080200,-0.168651,0.009137,-0.985377,0.022490
27.11.2023 11:11:33 :608,11766,3021,11.625580,100.700000,13,-1,0,1,-1,(0.312382, 0.000000, -4.966020),-1,0.884548,0.549736,0.621489,0.122678,0.138690,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.847359,0.957957,42.522730,48.072830,-0.169277,0.009043,-0.985263,0.022814
27.11.2023 11:11:33 :610,11768,3022,11.628150,100.733300,13,-1,0,1,-1,(0.312947, 0.000000, -4.961799),-1,0.884548,0.548947,0.620596,0.122076,0.138010,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.655861,1.871986,314.337300,355.364900,-0.170033,0.008820,-0.985128,0.023105
27.11.2023 11:11:33 :614,11772,3023,11.632120,100.766700,13,-1,0,1,-1,(0.313282, 0.000000, -4.959283),-1,0.884548,0.548477,0.620064,0.121718,0.137604,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.639378,0.722830,256.125100,289.554700,-0.170481,0.008687,-0.985048,0.023278
27.11.2023 11:11:33 :617,11775,3024,11.634970,100.800000,13,-1,0,1,-1,(0.313798, 0.000000, -4.955390),-1,0.884548,0.547749,0.619242,0.121164,0.136978,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.379615,1.559683,260.060700,294.004000,-0.171171,0.008480,-0.984924,0.023545
27.11.2023 11:11:33 :621,11779,3025,11.639240,100.833300,13,-1,0,1,-1,(0.314168, 0.000000, -4.952586),-1,0.884548,0.547225,0.618649,0.120765,0.136527,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.662520,0.748993,167.929900,189.848300,-0.171667,0.008331,-0.984834,0.023738
27.11.2023 11:11:33 :625,11783,3026,11.642010,100.866700,13,-1,0,1,-1,(0.314723, 0.000000, -4.948364),-1,0.884548,0.546435,0.617757,0.120166,0.135850,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.534902,1.735239,314.485200,355.532100,-0.172408,0.008106,-0.984699,0.024026
27.11.2023 11:11:33 :628,11786,3027,11.645860,100.900000,13,-1,0,1,-1,(0.315085, 0.000000, -4.945610),-1,0.884548,0.545921,0.617175,0.119776,0.135409,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.722426,0.816718,211.263100,238.837400,-0.172890,0.007958,-0.984612,0.024213
27.11.2023 11:11:33 :630,11788,3028,11.648350,100.933300,13,-1,0,1,-1,(0.315586, 0.000000, -4.941779),-1,0.884548,0.545205,0.616366,0.119233,0.134796,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.549966,1.752270,332.025400,375.361700,-0.173556,0.007753,-0.984490,0.024474
27.11.2023 11:11:33 :634,11792,3029,11.652460,100.966700,13,-1,0,1,-1,(0.315912, 0.000000, -4.939287),-1,0.884548,0.544739,0.615839,0.118881,0.134398,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.611729,0.691572,228.376100,258.184000,-0.173988,0.007619,-0.984410,0.024642
27.11.2023 11:11:33 :638,11796,3030,11.656140,101.000000,13,-1,0,1,-1,(0.316451, 0.000000, -4.935167),-1,0.884548,0.543969,0.614968,0.118299,0.133739,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.130162,1.277671,141.001100,159.404600,-0.174699,0.007398,-0.984279,0.024921
27.11.2023 11:11:33 :641,11799,3031,11.658880,101.033300,13,-1,0,1,-1,(0.316830, 0.000000, -4.931564),-1,0.884548,0.543033,0.613911,0.117315,0.132627,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.319947,1.492228,70.044710,79.187010,-0.175388,0.007215,-0.984148,0.025311
27.11.2023 11:11:33 :644,11802,3032,11.662660,101.066700,13,-1,0,1,-1,(0.317090, 0.000000, -4.928888),-1,0.884548,0.542278,0.613056,0.116472,0.131674,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.710830,0.803608,161.052500,182.073200,-0.175913,0.007082,-0.984047,0.025634
27.11.2023 11:11:33 :647,11805,3033,11.665770,101.100000,13,-1,0,1,-1,(0.317451, 0.000000, -4.925186),-1,0.884548,0.541233,0.611875,0.115303,0.130352,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.196412,1.352569,156.201000,176.588500,-0.176636,0.006899,-0.983907,0.026080
27.11.2023 11:11:33 :650,11808,3034,11.669310,101.133300,13,-1,0,1,-1,(0.317751, 0.000000, -4.922133),-1,0.884548,0.540372,0.610902,0.114337,0.129260,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.867228,0.980419,93.055630,105.201300,-0.177230,0.006748,-0.983791,0.026447
27.11.2023 11:11:33 :654,11812,3035,11.673420,101.166700,13,-1,0,1,-1,(0.318094, 0.000000, -4.918649),-1,0.884548,0.539391,0.609793,0.113232,0.128011,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.851561,0.962708,3.811824,4.309347,-0.177904,0.006575,-0.983659,0.026866
27.11.2023 11:11:33 :657,11815,3036,11.675900,101.200000,13,-1,0,1,-1,(0.318497, 0.000000, -4.914580),-1,0.884548,0.538247,0.608500,0.111939,0.126550,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.650307,1.865706,322.426100,364.509400,-0.178687,0.006374,-0.983506,0.027353
27.11.2023 11:11:33 :661,11819,3037,11.679170,101.233300,13,-1,0,1,-1,(0.318742, 0.000000, -4.912124),-1,0.884548,0.537558,0.607720,0.111158,0.125666,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.753846,0.852239,273.728500,309.455900,-0.179157,0.006252,-0.983412,0.027647
27.11.2023 11:11:33 :665,11823,3038,11.683080,101.266700,13,-1,0,1,-1,(0.319069, 0.000000, -4.908864),-1,0.884548,0.536643,0.606686,0.110119,0.124492,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.839284,0.948828,21.885580,24.742110,-0.179779,0.006091,-0.983289,0.028037
27.11.2023 11:11:33 :668,11826,3039,11.686240,101.300000,13,-1,0,1,-1,(0.319463, 0.000000, -4.904963),-1,0.884548,0.535551,0.605452,0.108874,0.123084,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.238205,1.399817,125.993900,142.438800,-0.180519,0.005898,-0.983141,0.028501
27.11.2023 11:11:33 :672,11830,3040,11.690190,101.333300,13,-1,0,1,-1,(0.319787, 0.000000, -4.901790),-1,0.884548,0.534664,0.604448,0.107860,0.121938,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.808135,0.913613,108.958800,123.180200,-0.181118,0.005741,-0.983021,0.028879
27.11.2023 11:11:33 :676,11834,3041,11.694240,101.366700,13,-1,0,1,-1,(0.320050, 0.000000, -4.897863),-1,0.884548,0.533055,0.602630,0.106137,0.119990,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.972924,1.099910,41.444570,46.853950,-0.181714,0.005385,-0.982896,0.029460
27.11.2023 11:11:33 :678,11836,3042,11.696730,101.400000,13,-1,0,1,-1,(0.320309, 0.000000, -4.893827),-1,0.884548,0.531336,0.600686,0.104320,0.117936,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.623231,1.835096,261.013900,295.081700,-0.182306,0.004999,-0.982770,0.030071
27.11.2023 11:11:33 :683,11841,3043,11.701350,101.433300,13,-1,0,1,-1,(0.320472, 0.000000, -4.891336),-1,0.884548,0.530272,0.599483,0.103203,0.116673,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.540008,0.610490,234.321900,264.905800,-0.182669,0.004760,-0.982692,0.030447
27.11.2023 11:11:33 :687,11845,3044,11.705670,101.466700,13,-1,0,1,-1,(0.320784, 0.000000, -4.886696),-1,0.884548,0.528286,0.597238,0.101136,0.114336,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.076760,1.217300,124.277300,140.498000,-0.183341,0.004315,-0.982547,0.031145
27.11.2023 11:11:33 :690,11848,3045,11.708260,101.500000,13,-1,0,1,-1,(0.321084, 0.000000, -4.882348),-1,0.884548,0.526418,0.595127,0.099210,0.112158,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.681753,1.901257,233.409900,263.874800,-0.183966,0.003897,-0.982411,0.031799
27.11.2023 11:11:33 :694,11852,3046,11.712100,101.533300,13,-1,0,1,-1,(0.321269, 0.000000, -4.879729),-1,0.884548,0.525291,0.593853,0.098056,0.110854,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.683016,0.772164,259.837800,293.752000,-0.184340,0.003645,-0.982329,0.032192
27.11.2023 11:11:33 :697,11855,3047,11.715820,101.566700,13,-1,0,1,-1,(0.321550, 0.000000, -4.875835),-1,0.884548,0.523612,0.591954,0.096348,0.108924,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.050967,1.188140,99.066600,111.996900,-0.184893,0.003269,-0.982207,0.032774
27.11.2023 11:11:33 :701,11859,3048,11.719260,101.600000,13,-1,0,1,-1,(0.321829, 0.000000, -4.872063),-1,0.884548,0.521981,0.590111,0.094703,0.107064,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.099762,1.243304,14.197410,16.050470,-0.185426,0.002905,-0.982089,0.033338
27.11.2023 11:11:33 :706,11864,3049,11.723690,101.633300,13,-1,0,1,-1,(0.322095, 0.000000, -4.868558),-1,0.884548,0.520461,0.588392,0.093182,0.105345,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.792593,0.896043,69.276820,78.318900,-0.185917,0.002566,-0.981979,0.033861
27.11.2023 11:11:33 :709,11867,3050,11.727270,101.666700,13,-1,0,1,-1,(0.322468, 0.000000, -4.864132),-1,0.884548,0.518331,0.585984,0.091029,0.102910,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.242840,1.405056,125.992200,142.436800,-0.186428,0.002610,-0.981861,0.034456
27.11.2023 11:11:33 :714,11872,3051,11.732190,101.700000,13,-1,0,1,-1,(0.322781, 0.000000, -4.860572),-1,0.884548,0.516579,0.584003,0.089277,0.100930,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.726306,0.821104,104.993000,118.696700,-0.186818,0.002721,-0.981770,0.034923
27.11.2023 11:11:33 :717,11875,3052,11.734810,101.733300,13,-1,0,1,-1,(0.323224, 0.000000, -4.855658),-1,0.884548,0.514153,0.581261,0.086888,0.098229,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.883855,2.129738,441.898300,499.575300,-0.187355,0.002872,-0.981644,0.035568
27.11.2023 11:11:33 :721,11879,3053,11.739110,101.766700,13,-1,0,1,-1,(0.323468, 0.000000, -4.853031),-1,0.884548,0.512855,0.579793,0.085626,0.096802,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.612654,0.692618,295.264800,333.803100,-0.187640,0.002952,-0.981577,0.035912
27.11.2023 11:11:33 :724,11882,3054,11.742510,101.800000,13,-1,0,1,-1,(0.323878, 0.000000, -4.848706),-1,0.884548,0.510710,0.577368,0.083567,0.094474,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.277774,1.444551,195.630200,221.164100,-0.188108,0.003082,-0.981466,0.036478
27.11.2023 11:11:33 :728,11886,3055,11.746020,101.833300,13,-1,0,1,-1,(0.324211, 0.000000, -4.845281),-1,0.884548,0.509008,0.575444,0.081955,0.092652,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.981354,1.109441,84.533720,95.567150,-0.188477,0.003184,-0.981378,0.036926
27.11.2023 11:11:33 :731,11889,3056,11.749130,101.866700,13,-1,0,1,-1,(0.324564, 0.000000, -4.841741),-1,0.884548,0.507245,0.573451,0.080306,0.090787,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.142707,1.291854,51.826290,58.590700,-0.188857,0.003288,-0.981287,0.037389
27.11.2023 11:11:33 :734,11892,3057,11.751950,101.900000,13,-1,0,1,-1,(0.324885, 0.000000, -4.838592),-1,0.884548,0.505673,0.571674,0.078853,0.089145,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.122932,1.269498,7.075710,7.999239,-0.189193,0.003379,-0.981206,0.037800
27.11.2023 11:11:33 :738,11896,3058,11.756510,101.933300,13,-1,0,1,-1,(0.325182, 0.000000, -4.835735),-1,0.884548,0.504244,0.570059,0.077546,0.087667,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.629949,0.712171,108.108500,122.218900,-0.189497,0.003461,-0.981133,0.038173
27.11.2023 11:11:33 :742,11900,3059,11.759610,101.966700,13,-1,0,1,-1,(0.325553, 0.000000, -4.831137),-1,0.884548,0.500661,0.566007,0.074794,0.084556,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.487068,1.681161,276.424300,312.503400,-0.189874,0.004205,-0.981038,0.038674
27.11.2023 11:11:33 :745,11903,3060,11.763300,102.000000,13,-1,0,1,-1,(0.325778, 0.000000, -4.828013),-1,0.884548,0.497854,0.562834,0.072758,0.082254,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.849981,0.960922,172.896400,195.463000,-0.190097,0.004891,-0.980979,0.038983
27.11.2023 11:11:33 :748,11906,3061,11.766710,102.033300,13,-1,0,1,-1,(0.326056, 0.000000, -4.824290),-1,0.884548,0.494519,0.559064,0.070366,0.079550,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.094410,1.237254,71.662700,81.016180,-0.190363,0.005706,-0.980909,0.039350
27.11.2023 11:11:33 :752,11910,3062,11.769860,102.066700,13,-1,0,1,-1,(0.326323, 0.000000, -4.820839),-1,0.884548,0.491439,0.555582,0.068184,0.077084,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.098062,1.241383,1.501969,1.698008,-0.190609,0.006459,-0.980842,0.039687
27.11.2023 11:11:33 :756,11914,3063,11.774040,102.100000,13,-1,0,1,-1,(0.326579, 0.000000, -4.817643),-1,0.884548,0.488593,0.552365,0.066191,0.074831,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.766491,0.866535,79.262670,89.608120,-0.190837,0.007157,-0.980781,0.039998
27.11.2023 11:11:33 :758,11916,3064,11.776530,102.133300,13,-1,0,1,-1,(0.326932, 0.000000, -4.813390),-1,0.884548,0.484821,0.548101,0.063584,0.071883,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.718621,1.942937,383.400000,433.441800,-0.191140,0.008082,-0.980698,0.040408
27.11.2023 11:11:33 :763,11921,3065,11.780560,102.166700,13,-1,0,1,-1,(0.327150, 0.000000, -4.810859),-1,0.884548,0.482583,0.545570,0.062054,0.070154,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.629959,0.712182,270.019800,305.263000,-0.191320,0.008632,-0.980648,0.040651
27.11.2023 11:11:33 :766,11924,3066,11.784210,102.200000,13,-1,0,1,-1,(0.327514, 0.000000, -4.806743),-1,0.884548,0.478957,0.541470,0.059604,0.067383,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.132202,1.279978,137.598500,155.558000,-0.191612,0.009525,-0.980566,0.041042
27.11.2023 11:11:33 :768,11926,3067,11.786610,102.233300,13,-1,0,1,-1,(0.327857, 0.000000, -4.803010),-1,0.884548,0.475679,0.537765,0.057419,0.064913,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.558726,1.762173,177.351100,200.499100,-0.191877,0.010333,-0.980491,0.041396
27.11.2023 11:11:33 :774,11932,3068,11.792710,102.266700,13,-1,0,1,-1,(0.328090, 0.000000, -4.800544),-1,0.884548,0.473520,0.535325,0.055995,0.063303,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.406389,0.459431,189.115800,213.799400,-0.192052,0.010865,-0.980442,0.041627
27.11.2023 11:11:33 :779,11937,3069,11.796980,102.300000,13,-1,0,1,-1,(0.328585, 0.000000, -4.794213),-1,0.884548,0.466175,0.527021,0.051546,0.058274,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.487380,1.681514,253.212700,286.262300,-0.192378,0.013075,-0.980315,0.042462
27.11.2023 11:11:33 :784,11942,3070,11.801450,102.333300,13,-1,0,1,-1,(0.328952, 0.000000, -4.789760),-1,0.884548,0.461056,0.521233,0.048469,0.054795,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.998366,1.128674,109.256500,123.516800,-0.192607,0.014629,-0.980223,0.043043
27.11.2023 11:11:33 :788,11946,3071,11.806300,102.366700,13,-1,0,1,-1,(0.329357, 0.000000, -4.785080),-1,0.884548,0.455730,0.515212,0.045287,0.051197,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.969586,1.096138,5.996034,6.778642,-0.192849,0.016258,-0.980123,0.043648
27.11.2023 11:11:33 :791,11949,3072,11.809040,102.400000,13,-1,0,1,-1,(0.329818, 0.000000, -4.780003),-1,0.884548,0.450012,0.508749,0.041892,0.047360,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.862289,2.105357,326.060800,368.618600,-0.193113,0.018022,-0.980011,0.044297
27.11.2023 11:11:33 :795,11953,3073,11.813220,102.433300,13,-1,0,1,-1,(0.330090, 0.000000, -4.777124),-1,0.884548,0.446802,0.505119,0.039995,0.045215,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.690540,0.780670,279.835700,316.360100,-0.193263,0.019020,-0.979946,0.044661
27.11.2023 11:11:33 :798,11956,3074,11.815730,102.466700,13,-1,0,1,-1,(0.330522, 0.000000, -4.772714),-1,0.884548,0.441923,0.499604,0.037124,0.041970,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.767052,1.997690,429.319500,485.354600,-0.193493,0.020547,-0.979844,0.045215
27.11.2023 11:11:33 :801,11959,3075,11.819590,102.500000,13,-1,0,1,-1,(0.330790, 0.000000, -4.770071),-1,0.884548,0.439025,0.496327,0.035425,0.040049,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.688601,0.778478,279.487200,315.966200,-0.193632,0.021461,-0.979782,0.045545
27.11.2023 11:11:33 :806,11964,3076,11.823850,102.533300,13,-1,0,1,-1,(0.331216, 0.000000, -4.765991),-1,0.884548,0.434589,0.491312,0.032835,0.037121,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.962152,1.087733,64.173000,72.548930,-0.193846,0.022868,-0.979684,0.046049
27.11.2023 11:11:33 :809,11967,3077,11.827220,102.566700,13,-1,0,1,-1,(0.331706, 0.000000, -4.761538),-1,0.884548,0.428429,0.484348,0.029595,0.033457,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.331206,1.504956,109.664000,123.977500,-0.193931,0.024357,-0.979599,0.046730
27.11.2023 11:11:33 :813,11971,3078,11.830670,102.600000,13,-1,0,1,-1,(0.332108, 0.000000, -4.758048),-1,0.884548,0.423499,0.478774,0.027011,0.030536,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.017910,1.150769,90.806800,102.659000,-0.193986,0.025529,-0.979532,0.047275
27.11.2023 11:11:33 :816,11975,3079,11.834610,102.633300,13,-1,0,1,-1,(0.332533, 0.000000, -4.754489),-1,0.884548,0.418485,0.473106,0.024369,0.027549,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.908485,1.027061,27.754880,31.377470,-0.194042,0.026732,-0.979462,0.047832
27.11.2023 11:11:33 :820,11978,3080,11.837880,102.666700,13,-1,0,1,-1,(0.333036, 0.000000, -4.750447),-1,0.884548,0.412811,0.466691,0.021361,0.024149,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.247035,1.409799,103.658300,117.187900,-0.194108,0.028106,-0.979379,0.048465
27.11.2023 11:11:33 :824,11982,3081,11.841650,102.700000,13,-1,0,1,-1,(0.333466, 0.000000, -4.747120),-1,0.884548,0.408156,0.461429,0.018879,0.021343,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.888585,1.004564,94.970910,107.366600,-0.194163,0.029245,-0.979309,0.048986
27.11.2023 11:11:33 :827,11985,3082,11.845250,102.733300,13,-1,0,1,-1,(0.333980, 0.000000, -4.743298),-1,0.884548,0.402831,0.455409,0.016021,0.018112,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.072711,1.212723,51.224540,57.910420,-0.194228,0.030563,-0.979226,0.049586
27.11.2023 11:11:33 :830,11988,3083,11.847870,102.766700,13,-1,0,1,-1,(0.334486, 0.000000, -4.739676),-1,0.884548,0.397811,0.449733,0.013307,0.015044,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.394211,1.576185,122.603200,138.605500,-0.194290,0.031819,-0.979145,0.050154
27.11.2023 11:11:33 :834,11992,3084,11.852170,102.800000,13,-1,0,1,-1,(0.334865, 0.000000, -4.737049),-1,0.884548,0.394186,0.445635,0.011336,0.012815,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.617559,0.698163,180.682500,204.265400,-0.194336,0.032735,-0.979084,0.050567
27.11.2023 11:11:33 :838,11996,3085,11.855790,102.833300,13,-1,0,1,-1,(0.335505, 0.000000, -4.732767),-1,0.884548,0.388312,0.438995,0.008117,0.009177,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.194242,1.350115,159.089700,179.854200,-0.194412,0.034238,-0.978983,0.051240
27.11.2023 11:11:33 :840,11998,3086,11.858340,102.866700,13,-1,0,1,-1,(0.336132, 0.000000, -4.729162),-1,0.884548,0.382897,0.432873,0.005149,0.005821,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.438592,1.626358,96.851110,109.492200,-0.194431,0.035406,-0.978920,0.051572
27.11.2023 11:11:33 :844,12002,3087,11.861990,102.900000,13,-1,0,1,-1,(0.336599, 0.000000, -4.726642),-1,0.884548,0.378964,0.428426,0.002984,0.003374,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.702633,0.794341,201.753500,228.086500,-0.194430,0.036193,-0.978883,0.051727
27.11.2023 11:11:33 :847,12005,3088,11.865470,102.933300,13,-1,0,1,-1,(0.337272, 0.000000, -4.723042),-1,0.884548,0.373366,0.422099,0.000124,0.000140,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.051149,1.188346,100.037400,113.094400,-0.194429,0.037322,-0.978829,0.051948
27.11.2023 11:11:33 :850,12008,3089,11.868050,102.966700,13,-1,0,1,-1,(0.337919, 0.000000, -4.719625),-1,0.884548,0.368079,0.416121,0.003090,0.003493,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.346276,1.521993,114.235400,129.145500,-0.194429,0.038400,-0.978777,0.052157
27.11.2023 11:11:33 :855,12013,3090,11.873330,103.000000,13,-1,0,1,-1,(0.338402, 0.000000, -4.717101),-1,0.884548,0.364196,0.411731,0.005289,0.005979,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.486921,0.550474,162.868000,184.125700,-0.194429,0.039200,-0.978736,0.052311
27.11.2023 11:11:33 :858,12016,3091,11.875820,103.033300,13,-1,0,1,-1,(0.339395, 0.000000, -4.711980),-1,0.884548,0.356365,0.402878,0.009778,0.011054,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,2.093008,2.366189,644.446400,728.560200,-0.194430,0.040833,-0.978653,0.052622
27.11.2023 11:11:33 :862,12020,3092,11.879520,103.066700,13,-1,0,1,-1,(0.339869, 0.000000, -4.709574),-1,0.884548,0.352713,0.398750,0.011899,0.013452,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,0.663724,0.750354,386.784900,437.268500,-0.194430,0.041605,-0.978612,0.052768
27.11.2023 11:11:33 :865,12023,3093,11.882730,103.100000,13,-1,0,1,-1,(0.340574, 0.000000, -4.706024),-1,0.884548,0.347364,0.392702,0.015041,0.017004,0.828143,0.936233,0.444398,0.469137,0.530369,2.081736,1.127434,1.274588,144.445300,163.298500,-0.194432,0.042749,-0.978551,0.052983
